,Id,MSSubClass,LotFrontage,LotArea,Alley,LandSlope,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MS_Zoning_group,LotShape_group,LandContour_group,LotConfig_group,Condition1_group,BldgType_group,HouseStyle_group,RoofStyle_group,Exterior1st_group,Exterior2nd_group,MasVnrType_group,ExterCond_group,Foundation_group,BsmtQual_group,BsmtCond_group,HeatingQC_group,Electrical_group,GarageCond_group,SaleType_group,SaleCondition_group
721,2182,20,85.0,11058,No_alley_access,Gtl,CollgCr,7,6,2007,2007,212.0,Gd,No,GLQ,56.0,Unf,0.0,1508.0,1564.0,Y,1564,0,0,1564,0.0,0.0,2,0,3,1,Gd,6,0,No_fireplace,Attchd,2007.0,RFn,3.0,814.0,TA,Y,0,24,0,0,0,0,No_pool,No_fence,0,2,2008,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,Stone,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
722,2183,20,74.0,9627,No_alley_access,Gtl,CollgCr,7,5,2007,2007,0.0,Gd,Av,GLQ,24.0,Unf,0.0,1327.0,1351.0,Y,1361,0,0,1361,0.0,0.0,2,0,3,1,Gd,6,0,No_fireplace,Attchd,2007.0,RFn,2.0,610.0,TA,Y,0,50,0,0,0,0,No_pool,No_fence,0,6,2008,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
723,2184,20,75.0,9825,No_alley_access,Gtl,Edwards,5,5,1966,1966,0.0,TA,No,Rec,609.0,Unf,0.0,483.0,1092.0,Y,1092,0,0,1092,0.0,0.0,1,0,3,1,TA,6,0,No_fireplace,Attchd,1966.0,Unf,1.0,264.0,TA,Y,259,0,0,0,161,0,No_pool,MnPrv,0,4,2008,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Family/Abnormal/AdjLand
724,2185,85,64.0,12102,No_alley_access,Gtl,Edwards,5,5,1976,1976,222.0,TA,Gd,ALQ,456.0,Unf,0.0,0.0,456.0,Y,1033,0,0,1033,0.0,1.0,1,0,3,1,TA,6,0,No_fireplace,BuiltIn,1976.0,RFn,2.0,504.0,Fa,Y,224,0,0,0,0,0,No_pool,No_fence,0,4,2008,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,BrkFace,TA/Ex,Wood/CBlock,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Family/Abnormal/AdjLand
725,2186,20,65.0,6500,No_alley_access,Gtl,Edwards,6,6,1976,1976,84.0,TA,No,BLQ,1033.0,Unf,0.0,94.0,1127.0,Y,1127,0,0,1127,0.0,1.0,1,1,3,1,TA,6,1,Po,Detchd,1991.0,Unf,2.0,480.0,TA,Y,0,0,138,0,0,0,No_pool,No_fence,0,5,2008,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Plywood/BrkFace/HdBoard,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,No_basement,TA,SBrkr,Garage_present,Other,Normal/Alloca
726,2187,80,,9638,No_alley_access,Gtl,Edwards,6,6,1977,1977,0.0,TA,Av,ALQ,368.0,Rec,120.0,541.0,1029.0,Y,1117,0,0,1117,1.0,0.0,1,0,3,1,TA,6,1,Fa,Attchd,1977.0,RFn,2.0,542.0,TA,Y,292,0,0,0,0,0,No_pool,No_fence,0,11,2008,FV/ RL,Irregular,Lvl,CulDSac/ FR,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
727,2188,60,72.0,7200,No_alley_access,Gtl,Edwards,6,7,1976,2001,0.0,TA,Av,ALQ,288.0,Unf,0.0,396.0,684.0,Y,684,714,0,1398,0.0,0.0,1,1,3,1,TA,6,1,TA,Attchd,1976.0,Fin,2.0,440.0,TA,Y,0,0,0,0,0,0,No_pool,MnPrv,0,2,2008,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Shed/Flat/Hip/Mansard,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
728,2189,20,123.0,47007,No_alley_access,Gtl,Edwards,5,7,1959,1996,0.0,TA,No_basement,No_basement,0.0,No_basement,0.0,0.0,0.0,Y,3820,0,0,3820,,,3,1,5,1,Ex,11,2,Gd,Attchd,1959.0,Unf,2.0,624.0,TA,Y,0,372,0,0,0,0,No_pool,No_fence,0,7,2008,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Stone/BrkTil/Slab,No_basement,No_basement,TA,SBrkr,Garage_present,Other,Normal/Alloca
729,2190,90,65.0,6012,No_alley_access,Gtl,Edwards,4,5,1955,1955,0.0,TA,No_basement,No_basement,0.0,No_basement,0.0,0.0,0.0,N,1152,0,0,1152,0.0,0.0,2,0,2,2,TA,6,0,No_fireplace,No_garage,,No_garage,0.0,0.0,No_garage,N,0,0,0,0,0,0,No_pool,No_fence,0,6,2008,FV/ RL,Reg,Lvl,Inside/Corner,Other,Duplex/Twnhs/2fmCon,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,Gd/Fa/Po,PConc,No_basement,No_basement,TA,SBrkr,No_garage,Other,Family/Abnormal/AdjLand
730,2191,90,74.0,6845,No_alley_access,Gtl,Edwards,4,5,1955,1955,58.0,TA,No_basement,No_basement,0.0,No_basement,0.0,0.0,0.0,N,1152,0,0,1152,0.0,0.0,2,0,2,2,TA,6,0,No_fireplace,No_garage,,No_garage,0.0,0.0,No_garage,N,0,0,0,0,0,0,No_pool,No_fence,0,7,2008,FV/ RL,Reg,Lvl,Inside/Corner,Other,Duplex/Twnhs/2fmCon,1Story/SLvl,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Stone/BrkTil/Slab,No_basement,No_basement,TA,Other,No_garage,Other,Normal/Alloca
731,2192,190,56.0,6931,No_alley_access,Gtl,Edwards,4,5,1955,1955,0.0,TA,Av,ALQ,784.0,Unf,0.0,0.0,784.0,N,784,0,0,784,1.0,0.0,1,0,2,1,TA,4,0,No_fireplace,No_garage,,No_garage,0.0,0.0,No_garage,Y,112,0,0,0,0,0,No_pool,No_fence,0,5,2008,FV/ RL,Reg,Lvl,Inside/Corner,Other,Duplex/Twnhs/2fmCon,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Other,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,Other,No_garage,Other,Normal/Alloca
732,2193,50,60.0,12180,No_alley_access,Gtl,Edwards,5,7,1938,2007,0.0,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,Y,585,468,0,1053,0.0,0.0,1,1,2,1,Ex,5,0,No_fireplace,No_garage,,No_garage,0.0,0.0,No_garage,N,42,0,0,0,0,0,No_pool,No_fence,0,1,2008,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,PConc,TA/Fa,Basement_present,Gd,Other,No_garage,Other,Family/Abnormal/AdjLand
733,2194,50,57.0,8050,No_alley_access,Gtl,Edwards,5,8,1947,1993,0.0,TA,No_basement,No_basement,0.0,No_basement,0.0,0.0,0.0,Y,929,208,0,1137,0.0,0.0,1,1,4,1,TA,8,0,No_fireplace,No_garage,,No_garage,0.0,0.0,No_garage,Y,0,0,0,0,0,0,No_pool,No_fence,0,4,2008,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Other,None/BrkCmn,Gd/Fa/Po,Stone/BrkTil/Slab,No_basement,No_basement,Gd,SBrkr,No_garage,Other,Normal/Alloca
734,2195,20,68.0,9520,No_alley_access,Mod,Edwards,4,5,1953,1953,115.0,TA,No,Rec,767.0,Unf,0.0,144.0,911.0,Y,930,0,0,930,0.0,0.0,1,0,2,1,TA,5,0,No_fireplace,Attchd,1953.0,RFn,1.0,286.0,TA,Y,134,0,0,0,0,0,No_pool,MnPrv,3000,5,2008,FV/ RL,Reg,Bnk,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,Stone,TA/Ex,Wood/CBlock,Ex/Gd,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
735,2196,80,62.0,7692,No_alley_access,Mod,Edwards,4,6,1954,1954,0.0,TA,Av,Unf,0.0,Unf,0.0,416.0,416.0,Y,1204,0,0,1204,0.0,0.0,1,0,3,1,TA,6,0,No_fireplace,Basment,1954.0,Unf,1.0,312.0,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,11,2008,FV/ RL,Reg,Bnk,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Wood/CBlock,Ex/Gd,Basement_present,Gd,Other,Garage_present,Other,Family/Abnormal/AdjLand
736,2197,30,67.0,5142,No_alley_access,Gtl,Edwards,4,7,1923,2008,0.0,TA,No,ALQ,224.0,Unf,0.0,725.0,949.0,Y,949,343,0,1292,0.0,0.0,1,1,3,1,Gd,6,0,No_fireplace,Detchd,1923.0,Unf,1.0,205.0,TA,N,0,0,183,0,0,0,No_pool,No_fence,0,6,2008,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,PConc,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
737,2198,30,60.0,7290,No_alley_access,Gtl,SWISU,7,8,1921,1950,174.0,TA,No,Unf,0.0,Unf,0.0,1228.0,1228.0,Y,1424,0,0,1424,0.0,0.0,2,0,2,1,TA,7,1,Gd,Attchd,1921.0,Unf,1.0,312.0,TA,Y,0,0,90,0,0,0,No_pool,No_fence,0,4,2008,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,BrkFace,TA/Ex,Stone/BrkTil/Slab,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
738,2199,90,64.0,7804,No_alley_access,Gtl,SWISU,6,7,1930,1950,0.0,TA,No,ALQ,281.0,Rec,679.0,0.0,960.0,Y,960,960,0,1920,2.0,0.0,2,2,4,2,TA,10,2,Gd,Detchd,1930.0,Unf,2.0,480.0,TA,Y,248,0,121,0,0,0,No_pool,No_fence,0,7,2008,FV/ RL,Reg,Lvl,Inside/Corner,Other,Duplex/Twnhs/2fmCon,Other,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Stone/BrkTil/Slab,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Family/Abnormal/AdjLand
739,2200,70,66.0,8969,No_alley_access,Gtl,Crawfor,6,6,1926,1950,0.0,TA,No,BLQ,379.0,Unf,0.0,265.0,644.0,Y,672,644,0,1316,1.0,0.0,1,0,2,1,TA,6,1,Gd,Detchd,2001.0,Unf,1.0,369.0,TA,P,0,0,0,0,192,0,No_pool,MnPrv,0,7,2008,FV/ RL,Reg,Bnk,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Stone/BrkTil/Slab,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
740,2201,50,63.0,15564,No_alley_access,Gtl,Crawfor,6,6,1914,1995,0.0,TA,No,Unf,0.0,Unf,0.0,676.0,676.0,Y,676,588,0,1264,0.0,0.0,1,0,3,1,TA,6,0,No_fireplace,Detchd,1994.0,Unf,2.0,400.0,TA,Y,424,0,0,0,0,0,No_pool,No_fence,400,1,2008,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Stone/BrkTil/Slab,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
741,2202,70,54.0,7609,No_alley_access,Gtl,Crawfor,8,9,1925,1997,0.0,Gd,No,ALQ,406.0,Unf,0.0,392.0,798.0,Y,798,714,0,1512,1.0,0.0,2,0,3,1,Gd,7,1,Gd,Detchd,1925.0,Unf,1.0,180.0,TA,P,85,16,41,0,0,0,No_pool,GdPrv,0,6,2008,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,Other,Other,None/BrkCmn,Gd/Fa/Po,PConc,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
742,2203,70,,9650,No_alley_access,Gtl,Crawfor,6,3,1923,1950,0.0,TA,No,Unf,0.0,Unf,0.0,784.0,784.0,Y,819,784,0,1603,0.0,0.0,1,0,4,1,TA,7,1,Gd,Attchd,1980.0,Unf,2.0,599.0,TA,Y,0,217,0,0,0,0,No_pool,No_fence,0,6,2008,FV/ RL,Irregular,Other,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Shed/Flat/Hip/Mansard,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Stone/BrkTil/Slab,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
743,2204,50,,11700,Grvl,Mod,Crawfor,5,6,1937,1995,0.0,TA,No,BLQ,606.0,Unf,0.0,336.0,942.0,Y,1265,673,0,1938,0.0,0.0,2,0,4,1,Gd,7,1,Gd,Detchd,1937.0,Unf,1.0,240.0,TA,Y,0,40,0,0,0,0,No_pool,No_fence,0,7,2008,FV/ RL,Irregular,Other,Inside/Corner,Other,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
744,2205,50,,9260,Grvl,Gtl,Crawfor,5,4,1938,1950,0.0,TA,No,Unf,0.0,Unf,0.0,884.0,884.0,Y,932,442,0,1374,0.0,0.0,1,0,3,1,TA,6,0,No_fireplace,Detchd,1938.0,Unf,1.0,225.0,TA,Y,64,0,0,0,100,0,No_pool,No_fence,0,3,2008,FV/ RL,Irregular,Other,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Stone/BrkTil/Slab,TA/Fa,Basement_present,TA,Other,Garage_present,Other,Normal/Alloca
745,2206,20,79.0,7801,No_alley_access,Gtl,Crawfor,6,5,1951,1951,88.0,TA,No,Rec,500.0,Unf,0.0,591.0,1091.0,N,1091,0,0,1091,0.0,1.0,1,0,2,1,TA,5,1,TA,Attchd,1951.0,Fin,1.0,344.0,TA,Y,66,105,0,0,221,0,No_pool,MnPrv,0,5,2008,FV/ RL,Irregular,Lvl,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Plywood/BrkFace/HdBoard,BrkFace,Gd/Fa/Po,PConc,TA/Fa,Basement_present,Fa/Po,Other,Garage_present,Other,Normal/Alloca
746,2207,70,100.0,9670,No_alley_access,Mod,Crawfor,8,6,1935,1950,40.0,TA,No,LwQ,210.0,Unf,0.0,398.0,608.0,Y,983,890,0,1873,0.0,0.0,1,1,4,1,TA,9,2,Gd,Detchd,1935.0,Fin,2.0,786.0,Fa,Y,0,0,207,0,0,0,No_pool,No_fence,0,6,2008,FV/ RL,Irregular,Other,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,Other,Other,Stone,TA/Ex,PConc,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
747,2208,50,70.0,12392,No_alley_access,Gtl,Crawfor,7,9,1950,2000,0.0,TA,No,GLQ,435.0,Unf,0.0,397.0,832.0,Y,1218,943,0,2161,1.0,0.0,2,1,3,1,Gd,8,2,TA,Attchd,1994.0,Fin,2.0,506.0,TA,Y,0,96,0,0,0,0,No_pool,No_fence,0,4,2008,FV/ RL,Reg,Bnk,Inside/Corner,Other,1Fam/TwnhsE,Other,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,Gd/Fa/Po,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
748,2209,20,56.0,26073,No_alley_access,Gtl,Crawfor,5,5,1956,1956,0.0,TA,No,Rec,1116.0,Unf,0.0,782.0,1898.0,Y,1898,0,0,1898,0.0,0.0,2,1,3,1,TA,7,2,TA,Attchd,1956.0,Unf,2.0,484.0,TA,Y,0,51,224,0,0,0,No_pool,MnPrv,0,4,2008,FV/ RL,Irregular,Lvl,CulDSac/ FR,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,PConc,TA/Fa,Basement_present,Ex,Other,Garage_present,Other,Normal/Alloca
749,2210,160,24.0,1879,No_alley_access,Gtl,Blueste,6,6,1980,1980,0.0,TA,No,GLQ,366.0,Unf,0.0,150.0,516.0,Y,516,516,0,1032,0.0,0.0,1,0,2,1,TA,5,1,TA,Detchd,1980.0,Unf,2.0,462.0,TA,Y,213,0,0,0,0,0,No_pool,GdPrv,0,12,2008,Other,Reg,Lvl,CulDSac/ FR,Other,Duplex/Twnhs/2fmCon,2.5Fin/2Story,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Wood/CBlock,Ex/Gd,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
750,2211,30,50.0,7000,No_alley_access,Gtl,IDOTRR,6,8,1926,1998,0.0,TA,No,Rec,299.0,GLQ,40.0,555.0,894.0,Y,919,0,0,919,1.0,0.0,1,0,2,1,TA,5,0,No_fireplace,Detchd,1926.0,Unf,1.0,195.0,TA,P,0,0,116,0,0,0,No_pool,MnPrv,0,7,2008,Other,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,Gd/Fa/Po,Stone/BrkTil/Slab,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
751,2212,50,60.0,6000,No_alley_access,Gtl,IDOTRR,6,8,1940,2006,0.0,TA,No,Unf,0.0,Unf,0.0,720.0,720.0,Y,760,330,0,1090,0.0,0.0,1,0,3,1,TA,5,0,No_fireplace,Detchd,1940.0,Unf,1.0,240.0,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,7,2008,Other,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,Other,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
752,2213,50,58.0,8155,No_alley_access,Gtl,IDOTRR,5,7,1930,1950,0.0,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,Y,780,420,0,1200,0.0,0.0,1,0,4,1,TA,7,0,No_fireplace,No_garage,,No_garage,0.0,0.0,No_garage,Y,0,0,96,0,0,0,No_pool,No_fence,0,7,2008,Other,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Wood/CBlock,Ex/Gd,Basement_present,Gd,Other,No_garage,Other,Normal/Alloca
753,2214,80,75.0,6000,No_alley_access,Gtl,IDOTRR,5,5,1967,1967,0.0,Fa,Mn,Rec,257.0,Unf,0.0,367.0,624.0,Y,1092,564,0,1656,0.0,0.0,1,1,3,1,TA,7,1,Po,Attchd,1967.0,Unf,1.0,288.0,TA,Y,0,180,0,0,100,0,No_pool,MnPrv,0,7,2008,Other,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
754,2215,30,60.0,7392,No_alley_access,Gtl,IDOTRR,5,7,1930,1995,0.0,TA,No,Unf,0.0,Unf,0.0,520.0,520.0,Y,912,0,0,912,0.0,0.0,1,0,2,1,TA,5,0,No_fireplace,Detchd,1934.0,RFn,1.0,360.0,TA,Y,0,90,0,0,0,0,No_pool,No_fence,0,5,2008,Other,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Stone/BrkTil/Slab,TA/Fa,Basement_present,TA,Other,Garage_present,Other,Normal/Alloca
755,2216,50,75.0,9000,No_alley_access,Gtl,IDOTRR,5,5,1958,1958,162.0,TA,No,ALQ,330.0,Unf,0.0,821.0,1151.0,Y,1151,804,0,1955,0.0,0.0,2,0,4,1,TA,7,0,No_fireplace,Attchd,1958.0,Fin,1.0,356.0,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,1,2008,Other,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Other,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Gd,Other,Garage_present,Other,Normal/Alloca
756,2217,20,80.0,14584,No_alley_access,Mod,IDOTRR,1,5,1952,1952,0.0,Fa,No_basement,No_basement,0.0,No_basement,0.0,0.0,0.0,N,733,0,0,733,0.0,0.0,1,0,2,1,Fa,4,0,No_fireplace,Attchd,1952.0,Unf,2.0,487.0,Fa,N,0,0,0,0,0,0,No_pool,No_fence,0,2,2008,Other,Reg,Other,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,Gd/Fa/Po,Stone/BrkTil/Slab,No_basement,No_basement,Fa/Po,Other,Garage_present,Other,Family/Abnormal/AdjLand
757,2218,70,60.0,5280,No_alley_access,Gtl,IDOTRR,4,7,1895,1950,0.0,TA,No,Unf,0.0,Unf,0.0,173.0,173.0,N,825,536,0,1361,0.0,0.0,1,0,2,1,TA,6,0,No_fireplace,Detchd,1895.0,Unf,1.0,185.0,Fa,Y,0,123,0,0,0,0,No_pool,No_fence,0,7,2008,Other,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Stone/BrkTil/Slab,No_basement,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
758,2219,50,52.0,5150,No_alley_access,Gtl,IDOTRR,4,7,1910,2000,0.0,TA,No,Unf,0.0,Unf,0.0,356.0,356.0,N,671,378,0,1049,0.0,0.0,1,0,2,1,TA,5,0,No_fireplace,Detchd,1910.0,Unf,1.0,195.0,Po,N,0,0,0,0,0,0,No_pool,No_fence,0,5,2008,Other,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,PConc,No_basement,Basement_present,TA,Other,Garage_present,Other,Normal/Alloca
759,2220,70,60.0,9000,No_alley_access,Gtl,IDOTRR,4,6,1920,1950,0.0,TA,Mn,Unf,0.0,Unf,0.0,592.0,592.0,Y,432,432,0,864,0.0,0.0,1,1,3,1,Fa,5,0,No_fireplace,Detchd,1920.0,Unf,1.0,216.0,Fa,N,0,30,160,0,0,0,No_pool,No_fence,0,6,2008,Other,Reg,Bnk,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Stone/BrkTil/Slab,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
760,2221,120,44.0,3843,No_alley_access,Mod,Crawfor,8,5,2007,2008,186.0,Ex,Gd,GLQ,1476.0,Unf,0.0,120.0,1596.0,Y,1648,0,0,1648,1.0,1.0,2,0,2,1,Ex,5,1,Gd,Attchd,2007.0,Fin,2.0,525.0,TA,Y,162,53,0,153,0,0,No_pool,No_fence,0,8,2008,Other,Irregular,Other,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,Stone,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,New,Parital
761,2222,120,44.0,3811,No_alley_access,Mod,Crawfor,7,5,2004,2005,174.0,Gd,Gd,GLQ,1474.0,Unf,0.0,120.0,1594.0,Y,1646,0,0,1646,1.0,1.0,2,0,2,1,Ex,5,1,Gd,Attchd,2004.0,Fin,2.0,482.0,TA,Y,128,53,0,0,155,0,No_pool,No_fence,0,7,2008,Other,Irregular,Other,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,Stone,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
762,2223,20,,23730,No_alley_access,Gtl,Mitchel,7,5,1996,1997,668.0,Gd,Mn,GLQ,700.0,Unf,0.0,1140.0,1840.0,Y,2032,0,0,2032,1.0,0.0,3,0,3,1,Gd,7,0,No_fireplace,Attchd,1996.0,Fin,3.0,786.0,TA,Y,0,46,192,0,0,0,No_pool,No_fence,0,9,2008,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,BrkFace,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
